name,html_name,weapon,skin,condition,weapon_type,quality,category,name_color,sell_listings,sell_price,sell_price_text
★ StatTrak™ Huntsman Knife | Autotronic (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29,Huntsman Knife,Autotronic,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,2,29135,$291.35 
★ StatTrak™ Huntsman Knife | Black Laminate (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,Huntsman Knife,Black Laminate,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,3,29769,$297.69 
★ StatTrak™ Huntsman Knife | Black Laminate (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Factory%20New%29,Huntsman Knife,Black Laminate,Factory New,Knife,Covert,★ StatTrak™,8650AC,1,45000,$450.00 
★ StatTrak™ Huntsman Knife | Black Laminate (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,Huntsman Knife,Black Laminate,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,1,19069,$190.69 
★ StatTrak™ Huntsman Knife | Black Laminate (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,Huntsman Knife,Black Laminate,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,5,20337,$203.37 
★ StatTrak™ Huntsman Knife | Black Laminate (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29,Huntsman Knife,Black Laminate,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,3,20280,$202.80 
★ StatTrak™ Huntsman Knife | Blue Steel (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,Huntsman Knife,Blue Steel,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,3,18886,$188.86 
★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,Huntsman Knife,Blue Steel,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,4,15877,$158.77 
★ StatTrak™ Huntsman Knife | Blue Steel (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,Huntsman Knife,Blue Steel,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,2,19447,$194.47 
★ StatTrak™ Huntsman Knife | Blue Steel (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29,Huntsman Knife,Blue Steel,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,8,15200,$152.00 
★ StatTrak™ Huntsman Knife | Boreal Forest (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29,Huntsman Knife,Boreal Forest,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,16931,$169.31 
★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,Huntsman Knife,Boreal Forest,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,5,12049,$120.49 
★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,Huntsman Knife,Boreal Forest,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,21385,$213.85 
★ StatTrak™ Huntsman Knife | Boreal Forest (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29,Huntsman Knife,Boreal Forest,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,11500,$115.00 
★ StatTrak™ Huntsman Knife | Bright Water (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29,Huntsman Knife,Bright Water,Factory New,Knife,Covert,★ StatTrak™,8650AC,4,16322,$163.22 
★ StatTrak™ Huntsman Knife | Bright Water (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29,Huntsman Knife,Bright Water,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,3,12620,$126.20 
★ StatTrak™ Huntsman Knife | Bright Water (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,Huntsman Knife,Bright Water,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,16445,$164.45 
★ StatTrak™ Huntsman Knife | Bright Water (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Well-Worn%29,Huntsman Knife,Bright Water,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,13631,$136.31 
★ StatTrak™ Huntsman Knife | Case Hardened (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29,Huntsman Knife,Case Hardened,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,4,18658,$186.58 
★ StatTrak™ Huntsman Knife | Case Hardened (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29,Huntsman Knife,Case Hardened,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,24786,$247.86 
★ StatTrak™ Huntsman Knife | Crimson Web (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,Huntsman Knife,Crimson Web,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,20573,$205.73 
★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,Huntsman Knife,Crimson Web,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,4,24200,$242.00 
★ StatTrak™ Huntsman Knife | Crimson Web (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,Huntsman Knife,Crimson Web,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,69000,$690.00 
★ StatTrak™ Huntsman Knife | Crimson Web (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29,Huntsman Knife,Crimson Web,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,159087,"$1,590.87 "
★ StatTrak™ Huntsman Knife | Damascus Steel (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29,Huntsman Knife,Damascus Steel,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,36633,$366.33 
★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,Huntsman Knife,Damascus Steel,Factory New,Knife,Covert,★ StatTrak™,8650AC,8,20591,$205.91 
★ StatTrak™ Huntsman Knife | Damascus Steel (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,Huntsman Knife,Damascus Steel,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,11,12953,$129.53 
★ StatTrak™ Huntsman Knife | Damascus Steel (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,Huntsman Knife,Damascus Steel,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,4,16185,$161.85 
★ StatTrak™ Huntsman Knife | Damascus Steel (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29,Huntsman Knife,Damascus Steel,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,16147,$161.47 
★ StatTrak™ Huntsman Knife | Doppler (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Doppler%20%28Factory%20New%29,Huntsman Knife,Doppler,Factory New,Knife,Covert,★ StatTrak™,8650AC,12,31500,$315.00 
★ StatTrak™ Huntsman Knife | Fade (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Fade%20%28Factory%20New%29,Huntsman Knife,Fade,Factory New,Knife,Covert,★ StatTrak™,8650AC,10,36391,$363.91 
★ StatTrak™ Huntsman Knife | Forest DDPAT (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29,Huntsman Knife,Forest DDPAT,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,143490,"$1,434.90 "
★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,Huntsman Knife,Forest DDPAT,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,12,9970,$99.70 
★ StatTrak™ Huntsman Knife | Forest DDPAT (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,Huntsman Knife,Forest DDPAT,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,13112,$131.12 
★ StatTrak™ Huntsman Knife | Freehand (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Freehand%20%28Battle-Scarred%29,Huntsman Knife,Freehand,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,23035,$230.35 
★ StatTrak™ Huntsman Knife | Freehand (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Freehand%20%28Factory%20New%29,Huntsman Knife,Freehand,Factory New,Knife,Covert,★ StatTrak™,8650AC,3,21888,$218.88 
★ StatTrak™ Huntsman Knife | Freehand (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Freehand%20%28Field-Tested%29,Huntsman Knife,Freehand,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,3,17284,$172.84 
★ StatTrak™ Huntsman Knife | Freehand (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29,Huntsman Knife,Freehand,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,16682,$166.82 
★ StatTrak™ Huntsman Knife | Freehand (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Freehand%20%28Well-Worn%29,Huntsman Knife,Freehand,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,2,13379,$133.79 
★ StatTrak™ Huntsman Knife | Gamma Doppler (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,Huntsman Knife,Gamma Doppler,Factory New,Knife,Covert,★ StatTrak™,8650AC,15,40820,$408.20 
★ StatTrak™ Huntsman Knife | Gamma Doppler (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29,Huntsman Knife,Gamma Doppler,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,39641,$396.41 
★ StatTrak™ Huntsman Knife | Lore (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Lore%20%28Battle-Scarred%29,Huntsman Knife,Lore,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,19581,$195.81 
★ StatTrak™ Huntsman Knife | Lore (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Lore%20%28Factory%20New%29,Huntsman Knife,Lore,Factory New,Knife,Covert,★ StatTrak™,8650AC,2,67068,$670.68 
★ StatTrak™ Huntsman Knife | Lore (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Lore%20%28Field-Tested%29,Huntsman Knife,Lore,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,8,26455,$264.55 
★ StatTrak™ Huntsman Knife | Lore (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29,Huntsman Knife,Lore,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,43217,$432.17 
★ StatTrak™ Huntsman Knife | Lore (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Lore%20%28Well-Worn%29,Huntsman Knife,Lore,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,34270,$342.70 
★ StatTrak™ Huntsman Knife | Marble Fade (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29,Huntsman Knife,Marble Fade,Factory New,Knife,Covert,★ StatTrak™,8650AC,6,35221,$352.21 
★ StatTrak™ Huntsman Knife | Night (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Night%20%28Battle-Scarred%29,Huntsman Knife,Night,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,4,17838,$178.38 
★ StatTrak™ Huntsman Knife | Night (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Night%20%28Field-Tested%29,Huntsman Knife,Night,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,13490,$134.90 
★ StatTrak™ Huntsman Knife | Night (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Night%20%28Minimal%20Wear%29,Huntsman Knife,Night,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,27402,$274.02 
★ StatTrak™ Huntsman Knife | Rust Coat (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,Huntsman Knife,Rust Coat,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,8,11100,$111.00 
★ StatTrak™ Huntsman Knife | Rust Coat (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Rust%20Coat%20%28Well-Worn%29,Huntsman Knife,Rust Coat,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,3,13977,$139.77 
★ StatTrak™ Huntsman Knife | Safari Mesh (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29,Huntsman Knife,Safari Mesh,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,9,9925,$99.25 
★ StatTrak™ Huntsman Knife | Safari Mesh (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,Huntsman Knife,Safari Mesh,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,12489,$124.89 
★ StatTrak™ Huntsman Knife | Safari Mesh (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29,Huntsman Knife,Safari Mesh,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,12577,$125.77 
★ StatTrak™ Huntsman Knife | Scorched (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29,Huntsman Knife,Scorched,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,3,11633,$116.33 
★ StatTrak™ Huntsman Knife | Scorched (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Scorched%20%28Field-Tested%29,Huntsman Knife,Scorched,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,3,10916,$109.16 
★ StatTrak™ Huntsman Knife | Scorched (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29,Huntsman Knife,Scorched,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,4,15542,$155.42 
★ StatTrak™ Huntsman Knife | Scorched (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Scorched%20%28Well-Worn%29,Huntsman Knife,Scorched,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,3,26510,$265.10 
★ StatTrak™ Huntsman Knife | Slaughter (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,Huntsman Knife,Slaughter,Factory New,Knife,Covert,★ StatTrak™,8650AC,3,46249,$462.49 
★ StatTrak™ Huntsman Knife | Slaughter (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Slaughter%20%28Field-Tested%29,Huntsman Knife,Slaughter,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,83183,$831.83 
★ StatTrak™ Huntsman Knife | Slaughter (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,Huntsman Knife,Slaughter,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,4,27603,$276.03 
★ StatTrak™ Huntsman Knife | Stained (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Stained%20%28Battle-Scarred%29,Huntsman Knife,Stained,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,15158,$151.58 
★ StatTrak™ Huntsman Knife | Stained (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Stained%20%28Field-Tested%29,Huntsman Knife,Stained,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,4,13152,$131.52 
★ StatTrak™ Huntsman Knife | Stained (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29,Huntsman Knife,Stained,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,5,19320,$193.20 
★ StatTrak™ Huntsman Knife | Stained (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Stained%20%28Well-Worn%29,Huntsman Knife,Stained,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,6,11920,$119.20 
★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,Huntsman Knife,Tiger Tooth,Factory New,Knife,Covert,★ StatTrak™,8650AC,8,27502,$275.02 
★ StatTrak™ Huntsman Knife | Ultraviolet (Battle-Scarred),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29,Huntsman Knife,Ultraviolet,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,5,12899,$128.99 
★ StatTrak™ Huntsman Knife | Ultraviolet (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29,Huntsman Knife,Ultraviolet,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,9,10918,$109.18 
★ StatTrak™ Huntsman Knife | Ultraviolet (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,Huntsman Knife,Ultraviolet,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,5,14642,$146.42 
★ StatTrak™ Huntsman Knife | Ultraviolet (Well-Worn),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29,Huntsman Knife,Ultraviolet,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,5,12249,$122.49 
★ StatTrak™ Huntsman Knife | Urban Masked (Field-Tested),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,Huntsman Knife,Urban Masked,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,6,11180,$111.80 
★ StatTrak™ Huntsman Knife | Urban Masked (Minimal Wear),★%20StatTrak™%20Huntsman%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,Huntsman Knife,Urban Masked,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,16013,$160.13 
★ StatTrak™ Karambit,★%20StatTrak™%20Karambit,Karambit,,,Knife,Covert,★ StatTrak™,8650AC,2,102940,"$1,029.40 "
★ StatTrak™ Karambit | Autotronic (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Autotronic%20%28Battle-Scarred%29,Karambit,Autotronic,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,72785,$727.85 
★ StatTrak™ Karambit | Autotronic (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Autotronic%20%28Field-Tested%29,Karambit,Autotronic,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,1,95661,$956.61 
★ StatTrak™ Karambit | Autotronic (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Autotronic%20%28Minimal%20Wear%29,Karambit,Autotronic,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,2,134099,"$1,340.99 "
★ StatTrak™ Karambit | Black Laminate (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,Karambit,Black Laminate,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,77155,$771.55 
★ StatTrak™ Karambit | Black Laminate (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Black%20Laminate%20%28Field-Tested%29,Karambit,Black Laminate,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,86250,$862.50 
★ StatTrak™ Karambit | Black Laminate (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,Karambit,Black Laminate,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,82145,$821.45 
★ StatTrak™ Karambit | Black Laminate (Well-Worn),★%20StatTrak™%20Karambit%20%7C%20Black%20Laminate%20%28Well-Worn%29,Karambit,Black Laminate,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,1,71401,$714.01 
★ StatTrak™ Karambit | Blue Steel (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,Karambit,Blue Steel,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,65435,$654.35 
★ StatTrak™ Karambit | Blue Steel (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Blue%20Steel%20%28Field-Tested%29,Karambit,Blue Steel,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,3,59151,$591.51 
★ StatTrak™ Karambit | Blue Steel (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,Karambit,Blue Steel,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,3,71700,$717.00 
★ StatTrak™ Karambit | Blue Steel (Well-Worn),★%20StatTrak™%20Karambit%20%7C%20Blue%20Steel%20%28Well-Worn%29,Karambit,Blue Steel,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,3,60000,$600.00 
★ StatTrak™ Karambit | Boreal Forest (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Boreal%20Forest%20%28Field-Tested%29,Karambit,Boreal Forest,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,40762,$407.62 
★ StatTrak™ Karambit | Boreal Forest (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,Karambit,Boreal Forest,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,77724,$777.24 
★ StatTrak™ Karambit | Bright Water (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Bright%20Water%20%28Battle-Scarred%29,Karambit,Bright Water,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,1,55502,$555.02 
★ StatTrak™ Karambit | Bright Water (Factory New),★%20StatTrak™%20Karambit%20%7C%20Bright%20Water%20%28Factory%20New%29,Karambit,Bright Water,Factory New,Knife,Covert,★ StatTrak™,8650AC,1,84504,$845.04 
★ StatTrak™ Karambit | Bright Water (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Bright%20Water%20%28Field-Tested%29,Karambit,Bright Water,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,62439,$624.39 
★ StatTrak™ Karambit | Case Hardened (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Case%20Hardened%20%28Battle-Scarred%29,Karambit,Case Hardened,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,108290,"$1,082.90 "
★ StatTrak™ Karambit | Case Hardened (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Case%20Hardened%20%28Field-Tested%29,Karambit,Case Hardened,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,1,80500,$805.00 
★ StatTrak™ Karambit | Case Hardened (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29,Karambit,Case Hardened,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,116324,"$1,163.24 "
★ StatTrak™ Karambit | Case Hardened (Well-Worn),★%20StatTrak™%20Karambit%20%7C%20Case%20Hardened%20%28Well-Worn%29,Karambit,Case Hardened,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,2,62576,$625.76 
★ StatTrak™ Karambit | Crimson Web (Battle-Scarred),★%20StatTrak™%20Karambit%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,Karambit,Crimson Web,Battle-Scarred,Knife,Covert,★ StatTrak™,8650AC,2,59977,$599.77 
★ StatTrak™ Karambit | Crimson Web (Field-Tested),★%20StatTrak™%20Karambit%20%7C%20Crimson%20Web%20%28Field-Tested%29,Karambit,Crimson Web,Field-Tested,Knife,Covert,★ StatTrak™,8650AC,2,83827,$838.27 
★ StatTrak™ Karambit | Crimson Web (Minimal Wear),★%20StatTrak™%20Karambit%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,Karambit,Crimson Web,Minimal Wear,Knife,Covert,★ StatTrak™,8650AC,1,180000,"$1,800.00 "
★ StatTrak™ Karambit | Crimson Web (Well-Worn),★%20StatTrak™%20Karambit%20%7C%20Crimson%20Web%20%28Well-Worn%29,Karambit,Crimson Web,Well-Worn,Knife,Covert,★ StatTrak™,8650AC,2,83049,$830.49 
